Unnamed: 0,Unsaturated_SMILES,Saturated_SMILES,nH2,pH2
76526,N#CC1=C(N=NO1)C#N,NCC1C(NNO1)CN,6,9.155033059210073
76527,N#CC1=C2CCN2N=C1,NCC1C2CCN2NC1,4,6.342962915391757
76528,N#CC1=C2CCN2N=N1,NCC1C2CCN2NN1,4,6.293684836159094
76529,N#CC1=CC(=NN1)C#N,NCC1CC(NN1)CN,6,9.294288940814427
76530,N#CC1=CC(=NO1)C#N,NCC1CC(NO1)CN,6,9.224530616853093
76531,N#CC1=CNN=C1C#N,NCC1CNNC1CN,6,9.294288940814427
76532,N#CC1=CON=C1C#N,NCC1CONC1CN,6,9.224530616853093
76533,N#CC1=NC(=NO1)C#N,NCC1NC(NO1)CN,6,9.155033059210073
76534,N#CC1=NN2CCC2=C1,NCC1NN2CCC2C1,4,6.342962915391757
76535,N#CC1=NN2CCC2=N1,NCC1NN2CCC2N1,4,6.293684836159094
76536,N#CC1=NN=C(O1)C#N,NCC1NNC(O1)CN,6,9.155033059210073
76537,N#CC1=NNN=C1C#N,NCC1NNNC1CN,6,9.22374031062024
76538,N#CC1=NON=C1C#N,NCC1NONC1CN,6,9.155033059210073
76539,N#CC1CC2=CC=NN12,NCC1CC2CCNN12,4,6.342962915391757
76540,N#CC1CC2=CN=NN12,NCC1CC2CNNN12,4,6.293684836159094
76541,N#CC1CC2=NC=NN12,NCC1CC2NCNN12,4,6.293684836159094
76542,N#CC1CN2N=CC=C12,NCC1CN2NCCC12,4,6.342962915391757
76543,N#CC1CN2N=CN=C12,NCC1CN2NCNC12,4,6.293684836159094
76544,N#CC1CN2N=NC=C12,NCC1CN2NNCC12,4,6.293684836159094
76545,N#CCC1=CN=CN=N1,NCCC1CNCNN1,5,7.745240784012024
76546,N#CCC1=CN=NC=N1,NCCC1CNNCN1,5,7.745240784012024
76547,N#CCC1=CN=NN=N1,NCCC1CNNNN1,5,7.6864502588502
76548,N#CCC1=NC=CN=N1,NCCC1NCCNN1,5,7.745240784012024
76549,N#CCC1=NC=NN=N1,NCCC1NCNNN1,5,7.6864502588502
76550,N#CCCC1=CC=NN1,NCCCC1CCNN1,4,6.243950056260707
76551,N#CCCC1=CC=NO1,NCCCC1CCNO1,4,6.196727588844903
76552,N#CCCC1=CN=NN1,NCCCC1CNNN1,4,6.196192627209618
76553,N#CCCC1=CN=NO1,NCCCC1CNNO1,4,6.149687077902062
76554,N#CCCC1=CNN=C1,NCCCC1CNNC1,4,6.243950056260707
76555,N#CCCC1=CNN=N1,NCCCC1CNNN1,4,6.196192627209618
76556,N#CCCC1=CON=C1,NCCCC1CONC1,4,6.196727588844903
76557,N#CCCC1=CON=N1,NCCCC1CONN1,4,6.149687077902062
76558,N#CCCC1=NC=NN1,NCCCC1NCNN1,4,6.196192627209618
76559,N#CCCC1=NC=NO1,NCCCC1NCNO1,4,6.149687077902062
76560,N#CCCC1=NNC=C1,NCCCC1NNCC1,4,6.243950056260707
76561,N#CCCC1=NNC=N1,NCCCC1NNCN1,4,6.196192627209618
76562,N#CCCC1=NNN=C1,NCCCC1NNNC1,4,6.196192627209618
76563,N#CCCC1=NOC=C1,NCCCC1NOCC1,4,6.196727588844903
76564,N#CCCC1=NOC=N1,NCCCC1NOCN1,4,6.149687077902062
76565,N#CCCC1=NON=C1,NCCCC1NONC1,4,6.149687077902062
76566,N#CCCC1=NON=N1,NCCCC1NONN1,4,6.103355372806715
76567,N#CCCN1C=CC=N1,NCCCN1CCCN1,4,6.243950056260707
76568,N#CCCN1C=CN=N1,NCCCN1CCNN1,4,6.196192627209618
76569,N#CCCN1C=NC=N1,NCCCN1CNCN1,4,6.196192627209618
76570,N#CCCN1C=NN=C1,NCCCN1CNNC1,4,6.196192627209618
76571,N#CCCN1C=NN=N1,NCCCN1CNNN1,4,6.14916020708016
76572,N#CCCN1N=CC=N1,NCCCN1NCCN1,4,6.196192627209618
76573,N#CCCN1N=CN=N1,NCCCN1NCNN1,4,6.14916020708016
76574,N#CCCN1N=NN=N1,NCCCN1NNNN1,4,6.102836410627235
76575,N#CCN=C1NC=NN1,NCCNC1NCNN1,4,6.14916020708016
76576,N#CCN=C1NC=NO1,NCCNC1NCNO1,4,6.103355372806715
76577,N#CCN=C1NN=NN1,NCCNC1NNNN1,4,6.102836410627235
76578,N#CCN=C1OC=NO1,NCCNC1OCNO1,4,6.058227889520341
76579,N#CCN=C1ON=NO1,NCCNC1ONNO1,4,6.013259004030788
76580,N#CCNC1=CC=NN1,NCCNC1CCNN1,4,6.196192627209618
76581,N#CCNC1=CC=NO1,NCCNC1CCNO1,4,6.149687077902062
76582,N#CCNC1=CNN=C1,NCCNC1CNNC1,4,6.196192627209618
76583,N#CCNC1=CNN=N1,NCCNC1CNNN1,4,6.14916020708016
76584,N#CCNC1=CON=C1,NCCNC1CONC1,4,6.149687077902062
76585,N#CCNC1=CON=N1,NCCNC1CONN1,4,6.103355372806715
76586,N#CCNC1=NC=NO1,NCCNC1NCNO1,4,6.103355372806715
76587,N#CCNC1=NNC=C1,NCCNC1NNCC1,4,6.196192627209618
76588,N#CCNC1=NNN=C1,NCCNC1NNNC1,4,6.14916020708016
76589,N#CCNC1=NNN=N1,NCCNC1NNNN1,4,6.102836410627235
76590,N#CCNC1=NOC=C1,NCCNC1NOCC1,4,6.149687077902062
76591,N#CCNC1=NOC=N1,NCCNC1NOCN1,4,6.103355372806715
76592,N#CCNC1=NON=C1,NCCNC1NONC1,4,6.103355372806715
76593,N#CCNC1=NON=N1,NCCNC1NONN1,4,6.057716572937199
76594,N#CCOC1=CC=NN1,NCCOC1CCNN1,4,6.149687077902062
76595,N#CCOC1=CC=NO1,NCCOC1CCNO1,4,6.103874423254872
76596,N#CCOC1=CNN=C1,NCCOC1CNNC1,4,6.149687077902062
76597,N#CCOC1=CNN=N1,NCCOC1CNNN1,4,6.103355372806715
76598,N#CCOC1=CON=C1,NCCOC1CONC1,4,6.103874423254872
76599,N#CCOC1=CON=N1,NCCOC1CONN1,4,6.058227889520341
76600,N#CCOC1=NC=NO1,NCCOC1NCNO1,4,6.058227889520341
76601,N#CCOC1=NNC=C1,NCCOC1NNCC1,4,6.149687077902062
76602,N#CCOC1=NNC=N1,NCCOC1NNCN1,4,6.103355372806715
76603,N#CCOC1=NNN=C1,NCCOC1NNNC1,4,6.103355372806715
76604,N#CCOC1=NNN=N1,NCCOC1NNNN1,4,6.057716572937199
76605,N#CCOC1=NOC=C1,NCCOC1NOCC1,4,6.103874423254872
76606,N#CCOC1=NOC=N1,NCCOC1NOCN1,4,6.058227889520341
76607,N#CCOC1=NON=C1,NCCOC1NONC1,4,6.058227889520341
76608,N#CCOC1=NON=N1,NCCOC1NONN1,4,6.013259004030788
76609,N1C=C2C=CC=C2N=N1,N1CC2CCCC2NN1,4,6.342962915391757
76610,N1C=C2C=CC=CC2=N1,N1CC2CCCCC2N1,4,6.393018755967455
76611,N1C=C2C=CC=NC2=N1,N1CC2CCCNC2N1,4,6.342962915391757
76612,N1C=C2C=CN=C2N=N1,N1CC2CCNC2NN1,4,6.293684836159094
76613,N1C=C2C=CN=CC2=N1,N1CC2CCNCC2N1,4,6.342962915391757
76614,N1C=C2C=NC=C2N=N1,N1CC2CNCC2NN1,4,6.293684836159094
76615,N1C=C2C=NC=CC2=N1,N1CC2CNCCC2N1,4,6.342962915391757
76616,N1C=C2C=NC=NC2=N1,N1CC2CNCNC2N1,4,6.293684836159094
76617,N1C=C2C=NN=CC2=C1,N1CC2CNNCC2C1,4,6.342962915391757
76618,N1C=C2C=NN=CC2=N1,N1CC2CNNCC2N1,4,6.293684836159094
76619,N1C=C2N=CC=C2N=N1,N1CC2NCCC2NN1,4,6.293684836159094
76620,N1C=C2N=CC=CC2=N1,N1CC2NCCCC2N1,4,6.342962915391757
76621,N1C=C2N=CC=NC2=N1,N1CC2NCCNC2N1,4,6.293684836159094
76622,N1C=C2N=CN=C2N=N1,N1CC2NCNC2NN1,4,6.245166530875786
76623,N1C=C2N=CN=CC2=N1,N1CC2NCNCC2N1,4,6.293684836159094
76624,N1C=CC2=CC=NC2=N1,N1CCC2CCNC2N1,4,6.342962915391757
76625,N1C=CC2=CN=CC2=N1,N1CCC2CNCC2N1,4,6.342962915391757
76626,N1C=CC2=NC=CC2=N1,N1CCC2NCCC2N1,4,6.342962915391757
76627,N1C=CC2=NC=NC2=N1,N1CCC2NCNC2N1,4,6.293684836159094
76628,N1C=NC2=CC=NC2=N1,N1CNC2CCNC2N1,4,6.293684836159094
76629,N1C=NC2=CN=CC2=N1,N1CNC2CNCC2N1,4,6.293684836159094
76630,N1C=NC2=NC=CC2=N1,N1CNC2NCCC2N1,4,6.293684836159094
76631,N1C=NC2=NC=NC2=N1,N1CNC2NCNC2N1,4,6.245166530875786
76632,N1N=C2C=CC=CC2=N1,N1NC2CCCCC2N1,4,6.342962915391757
76633,N1N=C2C=CC=NC2=N1,N1NC2CCCNC2N1,4,6.293684836159094
76634,N1N=C2C=CN=CC2=N1,N1NC2CCNCC2N1,4,6.293684836159094
76635,N1N=C2C=NC=NC2=N1,N1NC2CNCNC2N1,4,6.245166530875786
76636,N1N=C2C=NN=CC2=N1,N1NC2CNNCC2N1,4,6.245166530875786
76637,N1N=C2N=CC=NC2=N1,N1NC2NCCNC2N1,4,6.245166530875786
76638,N1N=CC2=C1C=CC=C2,N1NCC2C1CCCC2,4,6.393018755967455
76639,N1N=CC2=C1C=CC=N2,N1NCC2C1CCCN2,4,6.342962915391757
76640,N1N=CC2=C1C=CN=C2,N1NCC2C1CCNC2,4,6.342962915391757
76641,N1N=CC2=C1C=NC=C2,N1NCC2C1CNCC2,4,6.342962915391757
76642,N1N=CC2=C1C=NC=N2,N1NCC2C1CNCN2,4,6.293684836159094
76643,N1N=CC2=C1N=CC=C2,N1NCC2C1NCCC2,4,6.342962915391757
76644,N1N=CC2=C1N=CC=N2,N1NCC2C1NCCN2,4,6.293684836159094
76645,N1N=CC2=C1N=CN=C2,N1NCC2C1NCNC2,4,6.293684836159094
76646,N1N=CC2=CN=CC2=N1,N1NCC2CNCC2N1,4,6.293684836159094
76647,N1N=CC2=NC=CC2=N1,N1NCC2NCCC2N1,4,6.293684836159094
76648,N1N=CC2=NC=NC2=N1,N1NCC2NCNC2N1,4,6.245166530875786
76649,[N-]1[NH+]=CC=C2C=CN=C12,[N-]1[NH+]CCC2CCNC12,3,5.59444928137252
76650,[N-]1[NH+]=CC=C2N=CC=C12,[N-]1[NH+]CCC2NCCC12,3,5.59444928137252
76651,[N-]1[NH+]=CC=C2N=CN=C12,[N-]1[NH+]CCC2NCNC12,3,5.550641718658801
76652,[N-]1[NH+]=CN=C2C=CN=C12,[N-]1[NH+]CNC2CCNC12,3,5.550641718658801
76653,N1N=CN=C2C=NC=C12,N1NCNC2CNCC12,4,6.293684836159094
76654,[N-]1[NH+]=CN=C2N=CN=C12,[N-]1[NH+]CNC2NCNC12,3,5.507514899161996
76655,N1N=NC2=C1C=CC=C2,N1NNC2C1CCCC2,4,6.342962915391757
76656,N1N=NC2=C1C=CN=C2,N1NNC2C1CCNC2,4,6.293684836159094
76657,N1N=NC2=C1C=NC=C2,N1NNC2C1CNCC2,4,6.293684836159094
76658,N1N=NC2=C1N=CC=C2,N1NNC2C1NCCC2,4,6.293684836159094
76659,N1N=NC2=C1N=CN=C2,N1NNC2C1NCNC2,4,6.245166530875786
76660,N1N=NC2=CC=CC2=N1,N1NNC2CCCC2N1,4,6.293684836159094
76661,N1N=NC2=CC=NC2=N1,N1NNC2CCNC2N1,4,6.245166530875786
76662,N1N=NC2=CN=CC2=N1,N1NNC2CNCC2N1,4,6.245166530875786
76663,N1N=NC2=NC=CC2=N1,N1NNC2NCCC2N1,4,6.245166530875795
76664,N1N=NC2=NC=NC2=N1,N1NNC2NCNC2N1,4,6.197390562567532
76665,N1N=NC=C2C=CC=C12,N1NNCC2CCCC12,4,6.342962915391757
76666,N1N=NC=C2C=CN=C12,N1NNCC2CCNC12,4,6.293684836159094
76667,N1N=NC=C2C=NC=C12,N1NNCC2CNCC12,4,6.293684836159094
76668,N1N=NC=C2N=CC=C12,N1NNCC2NCCC12,4,6.293684836159094
76669,[N-]1[NH+]=NC=C2N=CN=C12,[N-]1[NH+]NCC2NCNC12,3,5.507514899161996
76670,N=C1C=C(NN=N1)C#C,NC1CC(NNN1)CC,5,7.745240784012024
76671,N=C1C=C(ON=N1)C#C,NC1CC(ONN1)CC,5,7.687108847377577
76672,N=C1C=C(ON=N1)C#N,NC1CC(ONN1)CN,5,7.629194216008393
76673,N=C1C=C(ON=N1)C=O,NC1CC(ONN1)CO,4,6.058227889520341
76675,N=C1C=CC(=O)NN=C1,NC1CCC(O)NNC1,4,6.149687077902062
76676,N=C1C=CC(=O)NN=N1,NC1CCC(O)NNN1,4,6.103355372806715
76677,N=C1C=CC(=O)ON=C1,NC1CCC(O)ONC1,4,6.103874423254872
76678,N=C1C=CC(=O)ON=N1,NC1CCC(O)ONN1,4,6.058227889520341
76679,N=C1C=CC=NNC1=O,NC1CCCNNC1O,4,6.149687077902062
76680,N=C1C=CC=NOC1=O,NC1CCCNOC1O,4,6.103874423254872
76681,N=C1C=CN(C=O)N=N1,NC1CCN(CO)NN1,4,6.103355372806715
76682,N=C1C=CN=NNC1=O,NC1CCNNNC1O,4,6.103355372806715
76683,N=C1C=CN=NOC1=O,NC1CCNNOC1O,4,6.058227889520341
76684,N=C1C=CNN=CC1=N,NC1CCNNCC1N,4,6.196192627209618
76685,N=C1C=CNN=CC1=O,NC1CCNNCC1O,4,6.149687077902062
76686,N=C1C=CNN=NC1=N,NC1CCNNNC1N,4,6.14916020708016
76687,N=C1C=CNN=NC1=O,NC1CCNNNC1O,4,6.103355372806715
76688,N=C1C=CON=C1C#C,NC1CCONC1CC,5,7.745909486056128
76689,N=C1C=CON=C1C#N,NC1CCONC1CN,5,7.687108847377577
76690,N=C1C=CON=C1C=O,NC1CCONC1CO,4,6.103874423254872
76691,N=C1C=CON=CC1=N,NC1CCONCC1N,4,6.149687077902062
76692,N=C1C=CON=CC1=O,NC1CCONCC1O,4,6.103874423254872
76693,N=C1C=CON=NC1=N,NC1CCONNC1N,4,6.103355372806715
76694,N=C1C=NC(=O)NN=N1,NC1CNC(O)NNN1,4,6.057716572937199
76695,N=C1C=NC(=O)ON=N1,NC1CNC(O)ONN1,4,6.013259004030788
76696,N=C1C=NC=NN1C=O,NC1CNCNN1CO,4,6.103355372806715
76697,N=C1C=NC=NNC1=O,NC1CNCNNC1O,4,6.103355372806715
76698,N=C1C=NC=NOC1=O,NC1CNCNOC1O,4,6.058227889520341
76699,N=C1C=NN(C=O)N=C1,NC1CNN(CO)NC1,4,6.103355372806715
76700,N=C1C=NN(C=O)N=N1,NC1CNN(CO)NN1,4,6.057716572937199
76703,N=C1C=NNC(=C1)C#C,NC1CNNC(C1)CC,5,7.804937570325884
76704,N=C1C=NNC(=C1)C#N,NC1CNNC(C1)CN,5,7.745240784012024
76705,N=C1C=NNC(=N)N=C1,NC1CNNC(N)NC1,4,6.14916020708016
76706,N=C1C=NNC(=O)C=N1,NC1CNNC(O)CN1,4,6.103355372806715
76707,N=C1C=NNC(=O)N=C1,NC1CNNC(O)NC1,4,6.103355372806715
76709,N=C1C=NNC=C1C#N,NC1CNNCC1CN,5,7.745240784012024
76711,N=C1C=NNC=CC1=O,NC1CNNCCC1O,4,6.149687077902062
76712,N=C1C=NNC=NC1=N,NC1CNNCNC1N,4,6.14916020708016
76713,N=C1C=NNN=C1C#C,NC1CNNNC1CC,5,7.745240784012024
76714,N=C1C=NNN=CC1=N,NC1CNNNCC1N,4,6.14916020708016
76715,N=C1C=NNN=NC1=N,NC1CNNNNC1N,4,6.102836410627235
76716,N=C1C=NOC(=C1)C#C,NC1CNOC(C1)CC,5,7.745909486056128
76717,N=C1C=NOC(=C1)C#N,NC1CNOC(C1)CN,5,7.687108847377577
76718,N=C1C=NOC(=N)N=C1,NC1CNOC(N)NC1,4,6.103355372806715
76719,N=C1C=NOC(=N1)C#C,NC1CNOC(N1)CC,5,7.687108847377577
76720,N=C1C=NOC(=N1)C#N,NC1CNOC(N1)CN,5,7.629194216008393
76721,N=C1C=NOC(=O)C=N1,NC1CNOC(O)CN1,4,6.058227889520341
76722,N=C1C=NOC(=O)N=C1,NC1CNOC(O)NC1,4,6.058227889520341
76723,N=C1C=NOC(C=O)=C1,NC1CNOC(CO)C1,4,6.103874423254872
76724,N=C1C=NOC(C=O)=N1,NC1CNOC(CO)N1,4,6.058227889520341
76725,N=C1C=NOC=C1C#C,NC1CNOCC1CC,5,7.745909486056128
76726,N=C1C=NOC=C1C#N,NC1CNOCC1CN,5,7.687108847377577
76727,N=C1C=NOC=C1C=O,NC1CNOCC1CO,4,6.103874423254872
76728,N=C1C=NOC=CC1=O,NC1CNOCCC1O,4,6.103874423254872
76729,N=C1C=NOC=NC1=N,NC1CNOCNC1N,4,6.103355372806715
76730,N=C1C=NOC=NC1=O,NC1CNOCNC1O,4,6.058227889520341
76731,N=C1C=NON=C1C#C,NC1CNONC1CC,5,7.687108847377577
76732,N=C1C=NON=C1C#N,NC1CNONC1CN,5,7.629194216008393
76733,N=C1C=NON=C1C=O,NC1CNONC1CO,4,6.058227889520341
76734,N=C1C=NON=CC1=N,NC1CNONCC1N,4,6.103355372806715
76735,N=C1C=NON=CC1=O,NC1CNONCC1O,4,6.058227889520341
76736,N=C1C=NON=NC1=N,NC1CNONNC1N,4,6.057716572937199
76755,N=C1N=CC(=O)NN=N1,NC1NCC(O)NNN1,4,6.057716572937199
76756,N=C1N=CC(=O)ON=N1,NC1NCC(O)ONN1,4,6.013259004030788
76757,N=C1N=CC=NN1C=O,NC1NCCNN1CO,4,6.103355372806715
76758,N=C1N=CC=NNC1=O,NC1NCCNNC1O,4,6.103355372806715
76759,N=C1N=CC=NOC1=O,NC1NCCNOC1O,4,6.058227889520341
76760,N=C1N=CN=NN1C=O,NC1NCNNN1CO,4,6.057716572937199
76761,N=C1N=CN=NNC1=O,NC1NCNNNC1O,4,6.057716572937199
76762,N=C1N=CN=NOC1=O,NC1NCNNOC1O,4,6.013259004030788
76763,N=C1N=CNN=NC1=N,NC1NCNNNC1N,4,6.102836410627235
76764,N=C1N=CON=C1C#C,NC1NCONC1CC,5,7.687108847377577
76765,N=C1N=CON=C1C#N,NC1NCONC1CN,5,7.629194216008393
76766,N=C1N=CON=C1C=O,NC1NCONC1CO,4,6.058227889520341
76767,N=C1N=CON=CC1=O,NC1NCONCC1O,4,6.058227889520341
76769,N=C1N=NNC=C1C#C,NC1NNNCC1CC,5,7.745240784012024
76770,N=C1N=NNC=CC1=O,NC1NNNCCC1O,4,6.103355372806715
76771,N=C1N=NNN=C1C#C,NC1NNNNC1CC,5,7.6864502588502
76772,N=C1N=NNN=NC1=N,NC1NNNNNC1N,4,6.057205342657375
76773,N=C1N=NOC=C1C#C,NC1NNOCC1CC,5,7.687108847377577
76774,N=C1N=NON=C1C#C,NC1NNONC1CC,5,7.629194216008393
76775,N=C1N=NON=C1C#N,NC1NNONC1CN,5,7.5721457161715
76776,N=C1N=NON=C1C=O,NC1NNONC1CO,4,6.013259004030788
76777,N=C1NC(=N)C=NN=C1,NC1NC(N)CNNC1,4,6.14916020708016
76783,N=C1NN=C(C=C1)C#C,NC1NNC(CC1)CC,5,7.804937570325884
76784,N=C1NN=C(C=C1)C#N,NC1NNC(CC1)CN,5,7.745240784012024
76785,N=C1NN=C(C=N1)C#C,NC1NNC(CN1)CC,5,7.745240784012024
76786,N=C1NN=C(C=N1)C#N,NC1NNC(CN1)CN,5,7.6864502588502
76787,N=C1NN=C(C=O)C=C1,NC1NNC(CO)CC1,4,6.149687077902062
76788,N=C1NN=C(N=C1)C#C,NC1NNC(NC1)CC,5,7.745240784012024
76789,N=C1NN=C(N=C1)C#N,NC1NNC(NC1)CN,5,7.6864502588502
76791,N=C1NN=CC(=C1)C#C,NC1NNCC(C1)CC,5,7.804937570325884
76792,N=C1NN=CC(=C1)C#N,NC1NNCC(C1)CN,5,7.745240784012024
76793,N=C1NN=CC(=N)C=C1,NC1NNCC(N)CC1,4,6.196192627209618
76794,N=C1NN=CC(=N)N=C1,NC1NNCC(N)NC1,4,6.14916020708016
76795,N=C1NN=CC(=N1)C#C,NC1NNCC(N1)CC,5,7.745240784012024
76796,N=C1NN=CC(=O)C=C1,NC1NNCC(O)CC1,4,6.149687077902062
76797,N=C1NN=CC(=O)C=N1,NC1NNCC(O)CN1,4,6.103355372806715
76798,N=C1NN=CC(C=O)=C1,NC1NNCC(CO)C1,4,6.149687077902062
76799,N=C1NN=CC=C1C#N,NC1NNCCC1CN,5,7.745240784012024
76800,N=C1NN=CC=C1C=O,NC1NNCCC1CO,4,6.149687077902062
76801,N=C1NN=CC=CC1=N,NC1NNCCCC1N,4,6.196192627209618
76802,N=C1NN=CC=CC1=O,NC1NNCCCC1O,4,6.149687077902062
76803,N=C1NN=CC=NC1=N,NC1NNCCNC1N,4,6.14916020708016
76804,N=C1NN=CC=NC1=O,NC1NNCCNC1O,4,6.103355372806715
76805,N=C1NN=CN=C1C#C,NC1NNCNC1CC,5,7.745240784012024
76806,N=C1NN=CN=C1C#N,NC1NNCNC1CN,5,7.6864502588502
76807,N=C1NN=CN=C1C=O,NC1NNCNC1CO,4,6.103355372806715
76808,N=C1NN=CN=CC1=N,NC1NNCNCC1N,4,6.14916020708016
76809,N=C1NN=CN=CC1=O,NC1NNCNCC1O,4,6.103355372806715
76810,N=C1NN=NC(=C1)C#C,NC1NNNC(C1)CC,5,7.745240784012024
76811,N=C1NN=NC(=C1)C#N,NC1NNNC(C1)CN,5,7.6864502588502
76812,N=C1NN=NC(=N)C=C1,NC1NNNC(N)CC1,4,6.14916020708016
76813,N=C1NN=NC(=N)C=N1,NC1NNNC(N)CN1,4,6.102836410627235
76814,N=C1NN=NC(=N)N=C1,NC1NNNC(N)NC1,4,6.102836410627235
76815,N=C1NN=NC(=N1)C#C,NC1NNNC(N1)CC,5,7.6864502588502
76816,N=C1NN=NC(=N1)C#N,NC1NNNC(N1)CN,5,7.628545513284044
76817,N=C1NN=NC(=O)C=C1,NC1NNNC(O)CC1,4,6.103355372806715
76818,N=C1NN=NC(=O)C=N1,NC1NNNC(O)CN1,4,6.057716572937199
76819,N=C1NN=NC(=O)N=C1,NC1NNNC(O)NC1,4,6.057716572937199
76820,N=C1NN=NC(C=O)=C1,NC1NNNC(CO)C1,4,6.103355372806715
76821,N=C1NN=NC(C=O)=N1,NC1NNNC(CO)N1,4,6.057716572937199
76822,N=C1NN=NC=C1C#C,NC1NNNCC1CC,5,7.745240784012024
76823,N=C1NN=NC=C1C#N,NC1NNNCC1CN,5,7.6864502588502
76824,N=C1NN=NC=C1C=O,NC1NNNCC1CO,4,6.103355372806715
76825,N=C1NN=NC=CC1=N,NC1NNNCCC1N,4,6.14916020708016
76826,N=C1NN=NC=CC1=O,NC1NNNCCC1O,4,6.103355372806715
76827,N=C1NN=NC=NC1=N,NC1NNNCNC1N,4,6.102836410627235
76836,N=C1ON=C(C=C1)C#C,NC1ONC(CC1)CC,5,7.745909486056128
76837,N=C1ON=C(C=C1)C#N,NC1ONC(CC1)CN,5,7.687108847377577
76838,N=C1ON=C(C=N1)C#C,NC1ONC(CN1)CC,5,7.687108847377577
76839,N=C1ON=C(C=N1)C#N,NC1ONC(CN1)CN,5,7.629194216008393
76840,N=C1ON=C(C=O)C=C1,NC1ONC(CO)CC1,4,6.103874423254872
76841,N=C1ON=C(C=O)C=N1,NC1ONC(CO)CN1,4,6.058227889520341
76842,N=C1ON=C(C=O)N=C1,NC1ONC(CO)NC1,4,6.058227889520341
76843,N=C1ON=C(N=C1)C#C,NC1ONC(NC1)CC,5,7.687108847377577
76844,N=C1ON=C(N=C1)C#N,NC1ONC(NC1)CN,5,7.629194216008393
76846,N=C1ON=CC(=C1)C#C,NC1ONCC(C1)CC,5,7.745909486056128
76847,N=C1ON=CC(=C1)C#N,NC1ONCC(C1)CN,5,7.687108847377577
76848,N=C1ON=CC(=N)C=C1,NC1ONCC(N)CC1,4,6.149687077902062
76849,N=C1ON=CC(=N)N=C1,NC1ONCC(N)NC1,4,6.103355372806715
76850,N=C1ON=CC(=N1)C#C,NC1ONCC(N1)CC,5,7.687108847377577
76851,N=C1ON=CC(=N1)C#N,NC1ONCC(N1)CN,5,7.629194216008393
76852,N=C1ON=CC(=O)C=C1,NC1ONCC(O)CC1,4,6.103874423254872
76853,N=C1ON=CC(=O)C=N1,NC1ONCC(O)CN1,4,6.058227889520341
76854,N=C1ON=CC(=O)N=C1,NC1ONCC(O)NC1,4,6.058227889520341
76855,N=C1ON=CC(C=O)=C1,NC1ONCC(CO)C1,4,6.103874423254872
76856,N=C1ON=CC(C=O)=N1,NC1ONCC(CO)N1,4,6.058227889520341
76857,N=C1ON=CC=C1C#C,NC1ONCCC1CC,5,7.745909486056128
76858,N=C1ON=CC=C1C#N,NC1ONCCC1CN,5,7.687108847377577
76859,N=C1ON=CC=C1C=O,NC1ONCCC1CO,4,6.103874423254872
76860,N=C1ON=CC=CC1=N,NC1ONCCCC1N,4,6.149687077902062
76861,N=C1ON=CC=CC1=O,NC1ONCCCC1O,4,6.103874423254872
76862,N=C1ON=CC=NC1=N,NC1ONCCNC1N,4,6.103355372806715
76863,N=C1ON=CC=NC1=O,NC1ONCCNC1O,4,6.058227889520341
76864,N=C1ON=CN=C1C#C,NC1ONCNC1CC,5,7.687108847377577
76865,N=C1ON=CN=C1C#N,NC1ONCNC1CN,5,7.629194216008393
76866,N=C1ON=CN=C1C=O,NC1ONCNC1CO,4,6.058227889520341
76867,N=C1ON=CN=CC1=N,NC1ONCNCC1N,4,6.103355372806715
76868,N=C1ON=CN=CC1=O,NC1ONCNCC1O,4,6.058227889520341
76869,N=C1ON=NC(=C1)C#C,NC1ONNC(C1)CC,5,7.687108847377577
76870,N=C1ON=NC(=C1)C#N,NC1ONNC(C1)CN,5,7.629194216008393
76871,N=C1ON=NC(=N)C=C1,NC1ONNC(N)CC1,4,6.103355372806715
76872,N=C1ON=NC(=N)C=N1,NC1ONNC(N)CN1,4,6.057716572937199
76873,N=C1ON=NC(=N)N=C1,NC1ONNC(N)NC1,4,6.057716572937199
76874,N=C1ON=NC(=N1)C#C,NC1ONNC(N1)CC,5,7.629194216008393
76875,N=C1ON=NC(=N1)C#N,NC1ONNC(N1)CN,5,7.5721457161715
76876,N=C1ON=NC(=O)C=C1,NC1ONNC(O)CC1,4,6.058227889520341
76877,N=C1ON=NC(=O)C=N1,NC1ONNC(O)CN1,4,6.013259004030788
76878,N=C1ON=NC(C=O)=C1,NC1ONNC(CO)C1,4,6.058227889520341
76879,N=C1ON=NC(C=O)=N1,NC1ONNC(CO)N1,4,6.013259004030788
76880,N=C1ON=NC=C1C#C,NC1ONNCC1CC,5,7.687108847377577
76881,N=C1ON=NC=C1C#N,NC1ONNCC1CN,5,7.629194216008393
76882,N=C1ON=NC=C1C=O,NC1ONNCC1CO,4,6.058227889520341
76883,N=C1ON=NC=CC1=N,NC1ONNCCC1N,4,6.103355372806715
76884,N=C1ON=NC=CC1=O,NC1ONNCCC1O,4,6.058227889520341
76885,N=C1ON=NC=NC1=N,NC1ONNCNC1N,4,6.057716572937199
76886,N=C1ON=NC=NC1=O,NC1ONNCNC1O,4,6.013259004030788
76887,N=CNC1=CN=CN=N1,NCNC1CNCNN1,4,6.14916020708016
76888,N=CNC1=CN=NC=N1,NCNC1CNNCN1,4,6.14916020708016
76889,N=CNC1=CN=NN=N1,NCNC1CNNNN1,4,6.102836410627235
76890,N=CNC1=NC=CN=N1,NCNC1NCCNN1,4,6.14916020708016
